timestamp,open_price,high_price,low_price,closing_price,volume
2025-09-03T04:00:00,90.35,91.55,89.1,89.95,20334836.4
2025-09-02T04:00:00,94.05,94.95,91.9,92.0,23109079.4
2025-08-29T04:00:00,87.85,90.6,87.675,89.75,19268637.4
2025-08-28T04:00:00,87.95,88.725,86.15,86.55,16521685.8
2025-08-27T04:00:00,89.05,89.65,87.8,88.15,13012555.8
2025-08-26T04:00:00,89.9,90.375,88.4,88.5,12747236.2
2025-08-25T04:00:00,89.55,90.1495,88.2005,89.6,13476772.0
2025-08-22T04:00:00,92.4,93.1,87.8,88.75,27113647.2
2025-08-21T04:00:00,92.5,94.1,91.4,92.95,21477004.2
2025-08-20T04:00:00,90.55,95.0,90.45,91.65,31209937.0
2025-08-19T04:00:00,86.825,90.5,86.7175,90.0,23100210.6
2025-08-18T04:00:00,86.775,87.3,86.15,86.45,15083123.0
2025-08-15T04:00:00,85.25,87.1,85.25,86.35,21603453.0
2025-08-14T04:00:00,85.75,85.95,84.2,85.05,23794245.2
2025-08-13T04:00:00,83.8,85.45,83.55,84.8,18463335.6
2025-08-12T04:00:00,87.2,88.45,84.8,84.9,22782538.8
2025-08-11T04:00:00,87.4,88.85,86.45,88.3,16418609.0
2025-08-08T04:00:00,89.375,89.5,87.3,87.4,20717025.8
2025-08-07T04:00:00,88.7,91.8,87.85,89.775,24443499.2
2025-08-06T04:00:00,93.8,94.0995,90.45,90.65,23645203.0
2025-08-05T04:00:00,91.7,94.5,91.1,94.2,22758985.0
2025-08-04T04:00:00,94.95,95.044,92.15,92.25,23359077.4
2025-08-01T04:00:00,95.2,98.85,95.1,97.6,36714803.6
2025-07-31T04:00:00,87.5,92.6,87.45,92.1,25819986.6
2025-07-30T04:00:00,90.5,92.05,89.35,90.5,20937516.4
2025-07-29T04:00:00,89.25,91.2995,88.6,90.85,18188817.6
2025-07-28T04:00:00,90.65,91.1,90.0,90.4,12938155.4
2025-07-25T04:00:00,91.975,92.3,90.65,91.25,13551097.6
2025-07-24T04:00:00,91.8,92.7,91.2,91.75,15184847.2
2025-07-23T04:00:00,93.1,94.5,92.35,92.35,17298860.0
2025-07-22T04:00:00,92.125,94.9,92.1,93.55,18302129.4
2025-07-21T04:00:00,93.15,93.15,91.2,92.1,15911722.2
2025-07-18T04:00:00,92.6,94.15,92.5,93.5,16246758.4
2025-07-17T04:00:00,95.075,95.5,92.9,93.1,16407061.6
2025-07-16T04:00:00,95.45,98.35,95.1,95.35,22175600.2
2025-07-15T04:00:00,93.9,95.7,93.5505,95.65,17153883.6
2025-07-14T04:00:00,97.05,98.3,95.5,95.9,13871544.6
2025-07-11T04:00:00,97.4,98.001,96.05,96.85,15072063.6
2025-07-10T04:00:00,95.4,97.5,95.15,96.05,12744372.6
2025-07-09T04:00:00,96.65,97.35,94.95,95.65,16401484.4
2025-07-08T04:00:00,97.15,98.3495,96.8,97.65,14744723.0
2025-07-07T04:00:00,97.025,99.05,96.625,97.8,17744180.0
2025-07-03T04:00:00,97.225,97.25,95.1,95.65,12419726.8
2025-07-02T04:00:00,100.85,100.9255,98.25,98.3,15493181.0
2025-07-01T04:00:00,98.925,101.65,98.4,100.35,17809946.4
2025-06-30T04:00:00,98.1,99.3,97.25,97.85,11948675.4
2025-06-27T04:00:00,100.275,101.75,98.75,99.7,18066795.4
2025-06-26T04:00:00,102.3,103.4,100.45,100.7,13589544.2
2025-06-25T04:00:00,103.0,104.5995,102.3,103.5,13692442.0
2025-06-24T04:00:00,107.4,107.8,105.0,105.55,16451177.6
2025-06-23T04:00:00,113.775,115.8,110.3,110.6,25653385.2
2025-06-20T04:00:00,110.6,115.3,109.8,114.15,19692978.2
2025-06-18T04:00:00,111.9,113.55,110.275,112.5,19887927.8
2025-06-17T04:00:00,110.75,113.1,109.75,112.35,17891248.0
2025-06-16T04:00:00,111.6,111.65,108.45,109.1,18301669.8
2025-06-13T04:00:00,113.45,114.6,110.85,113.8,30116308.8
2025-06-12T04:00:00,111.2,111.35,108.95,109.6,17800176.4
2025-06-11T04:00:00,108.35,111.7,107.6,110.3,21144159.6
2025-06-10T04:00:00,111.1,112.4995,108.7,109.05,15235821.8
2025-06-09T04:00:00,111.65,112.37,110.25,111.35,14402986.2
2025-06-06T04:00:00,111.7,112.875,110.5,111.75,18940732.0
2025-06-05T04:00:00,111.5,116.287,109.7,114.95,29231723.0
2025-06-04T04:00:00,112.875,114.1995,111.7,112.4,14752492.4
2025-06-03T04:00:00,115.75,116.35,112.3,113.2,16610871.8
2025-06-02T04:00:00,120.0,120.9,115.75,115.9,18383771.8
2025-05-30T04:00:00,118.45,123.575,117.6,118.65,25959764.6
2025-05-29T04:00:00,113.55,119.725,113.45,117.9,22544116.4
2025-05-28T04:00:00,116.35,118.95,115.4,118.6,16484948.0
2025-05-27T04:00:00,120.75,121.925,116.65,117.0,22006040.2
2025-05-23T04:00:00,128.05,128.4435,124.0,125.8,33243934.4
2025-05-22T04:00:00,122.475,123.45,119.5675,122.2,28093948.2
2025-05-21T04:00:00,120.65,124.1,116.1,122.8,30509598.8
2025-05-20T04:00:00,118.45,120.349,117.45,117.95,16974641.8
2025-05-19T04:00:00,121.85,121.95,116.3,116.7,24765778.4
2025-05-16T04:00:00,117.5,119.975,116.825,116.9,16879190.2
2025-05-15T04:00:00,120.2,121.15,116.5,118.25,22766688.8
2025-05-14T04:00:00,120.0,120.7,118.3,118.7,19373125.6
2025-05-13T04:00:00,125.575,126.15,119.45,120.8,23985736.4
2025-05-12T04:00:00,127.25,132.15,126.5,126.6,27343224.6
2025-05-09T04:00:00,142.1,145.65,140.9,144.0,15255336.8
2025-05-08T04:00:00,143.35,147.35,139.55,143.6,22583869.2
2025-05-07T04:00:00,149.2,154.15,145.75,148.0,23812037.6
2025-05-06T04:00:00,151.5,152.7,146.5,149.65,19211467.4
2025-05-05T04:00:00,146.75,147.25,142.95,145.7,15240578.6
2025-05-02T04:00:00,145.2,146.8135,141.15,143.05,21943439.0
2025-05-01T04:00:00,147.95,150.45,144.15,150.05,27094134.4
2025-04-30T04:00:00,163.7,168.3,153.85,155.3,27368864.2
2025-04-29T04:00:00,160.8,161.425,154.5,155.4,18400327.6
2025-04-28T04:00:00,157.95,164.875,156.05,158.45,20488105.0
2025-04-25T04:00:00,164.1,165.8,157.7,158.25,21898935.6
2025-04-24T04:00:00,176.25,177.0,163.15,163.6,24455895.0
2025-04-23T04:00:00,173.85,180.625,167.15,178.8,27405045.8
2025-04-22T04:00:00,199.5,201.3,187.0,191.4,21852887.8
2025-04-21T04:00:00,201.05,214.4,199.856,207.45,14677340.0
2025-04-17T04:00:00,189.4,196.8,188.5,193.2,20267268.8
2025-04-16T04:00:00,187.2,200.1825,183.0,192.7,21602406.4
2025-04-15T04:00:00,176.1,178.85,171.6,176.7,17659220.0
2025-04-14T04:00:00,168.9,183.0,168.29,177.25,22798875.2
2025-04-11T04:00:00,193.25,197.575,179.1,181.1,29853531.6
2025-04-10T04:00:00,183.0,205.9,180.8216,191.05,47232507.2
2025-04-09T04:00:00,265.8,266.15,165.855,171.4,54654861.6
2025-04-08T04:00:00,225.5,275.8,216.8,264.85,42987741.6
2025-04-07T04:00:00,278.3,289.0,216.1,250.85,45279700.8
2025-04-04T04:00:00,230.8,251.95,227.5,251.8,45621845.8
2025-04-03T04:00:00,206.0,213.2,201.8,212.65,26980165.6
2025-04-02T04:00:00,195.1,195.45,179.1505,183.0,25597742.6
2025-04-01T04:00:00,193.85,197.375,186.1,187.2,21250846.8
2025-03-31T04:00:00,200.3,206.0,190.6,191.7,20047467.6
2025-03-28T04:00:00,179.65,192.65,178.85,191.5,17357766.4
2025-03-27T04:00:00,176.5,178.9,172.0,177.35,15522098.2
2025-03-26T04:00:00,166.35,175.8995,165.5,174.3,16542713.4
2025-03-25T04:00:00,169.75,170.7,167.4,167.6,9796875.2
2025-03-24T04:00:00,173.75,174.5,169.45,170.65,13410530.6
2025-03-21T04:00:00,190.05,191.425,181.425,182.0,13698326.0
2025-03-20T04:00:00,186.6,187.35,177.85,183.75,14904105.6
2025-03-19T04:00:00,186.8,189.15,176.55,182.0,16553379.8
2025-03-18T04:00:00,183.925,191.8,183.9,189.2,13736693.2
2025-03-17T04:00:00,183.7,185.8,176.6,180.1,15124841.8
2025-03-14T04:00:00,191.15,191.9,182.55,183.65,18403498.6
2025-03-13T04:00:00,188.45,200.0,188.375,197.7,16604769.6
2025-03-12T04:00:00,184.8,193.85,182.45,187.45,20691548.2
2025-03-11T04:00:00,193.2,199.6,185.25,194.0,21106836.0
2025-03-10T04:00:00,181.2,196.793,180.65,191.85,17911015.8
2025-03-07T05:00:00,177.4,184.5,170.8,172.35,20646441.4
2025-03-06T05:00:00,170.65,177.95,165.9,175.85,19368862.6
2025-03-05T05:00:00,168.55,173.55,160.85,162.55,19655319.0
2025-03-04T05:00:00,170.45,176.95,160.8,169.05,24871648.4
2025-03-03T05:00:00,154.1,170.7,152.65,167.15,22767903.0
2025-02-28T05:00:00,165.15,168.3,156.5,157.0,19880061.4
2025-02-27T05:00:00,148.9,164.9,148.0,164.6,20492786.2
2025-02-26T05:00:00,151.1,154.8,147.35,151.95,17710071.2
2025-02-25T05:00:00,148.0,156.35,147.925,152.95,14833580.2
2025-02-24T05:00:00,140.85,147.6495,139.9,147.35,14006355.6
2025-02-21T05:00:00,133.125,142.55,133.1,142.2,14456052.0
2025-02-20T05:00:00,132.725,137.25,132.4,133.8,10758906.4
2025-02-19T05:00:00,132.7,134.256,131.073,132.0,7446785.0
2025-02-18T05:00:00,131.8,134.55,131.5705,132.05,6892019.0
2025-02-14T05:00:00,134.45,134.8,132.4,132.95,8149821.8
2025-02-13T05:00:00,139.1,139.7,134.15,134.35,12631723.2
2025-02-12T05:00:00,145.15,145.425,139.65,140.3,12786494.2
2025-02-11T05:00:00,142.15,142.25,139.0,140.5,8298769.8
2025-02-10T05:00:00,141.15,141.55,138.6,139.55,8818209.4
2025-02-07T05:00:00,139.0,145.275,137.45,144.65,12007934.2
2025-02-06T05:00:00,141.05,142.35,139.05,139.2,7532530.2
2025-02-05T05:00:00,145.5,146.5,141.275,141.45,7320828.0
2025-02-04T05:00:00,148.35,148.675,142.75,143.25,9443665.2
2025-02-03T05:00:00,152.5,154.5995,146.4,148.6,17833667.4
2025-01-31T05:00:00,141.3,146.05,137.55,145.15,14711156.6
2025-01-30T05:00:00,143.75,148.4,141.775,144.25,9590203.2
2025-01-29T05:00:00,144.75,149.4,144.65,146.15,11526224.2
2025-01-28T05:00:00,151.1,154.2,144.2,145.2,10805511.6
2025-01-27T05:00:00,154.6,155.2,148.95,152.0,16994769.8
2025-01-24T05:00:00,137.15,140.8995,136.5,139.65,6684984.6
2025-01-23T05:00:00,140.05,140.5,137.125,137.2,6938434.2
2025-01-22T05:00:00,139.75,139.9295,136.1735,138.05,9526985.0
2025-01-21T05:00:00,143.8,147.475,142.5,143.5,8584986.8
2025-01-17T05:00:00,144.95,148.55,144.45,145.95,11154493.6
2025-01-16T05:00:00,148.325,153.55,148.275,153.45,9035215.8
2025-01-15T05:00:00,153.8,155.3,149.2,150.4,13107907.4
2025-01-14T05:00:00,157.8,164.65,156.525,161.3,10532538.6
2025-01-13T05:00:00,164.9,166.39,160.4,160.75,9685607.4
2025-01-10T05:00:00,155.4,162.0995,155.35,159.15,14137610.4
2025-01-08T05:00:00,152.0,156.05,150.4,151.75,12668329.6
2025-01-07T05:00:00,143.3,153.425,143.0,151.85,12434392.0
2025-01-06T05:00:00,144.5,146.2495,141.15,144.05,9559108.4
2025-01-03T05:00:00,154.0,154.75,148.175,149.2,9790316.2
2025-01-02T05:00:00,152.9,160.775,150.75,156.7,12196250.0
2024-12-31T05:00:00,150.7,156.4995,150.0,155.7,9700938.4
2024-12-30T05:00:00,151.75,154.8495,148.514,151.7,9885854.4
2024-12-27T05:00:00,143.05,149.55,142.7005,145.75,10221434.6
2024-12-26T05:00:00,141.0,142.6,138.7,140.05,5647296.2
2024-12-24T05:00:00,144.0,144.5,139.625,139.65,4584519.8
2024-12-23T05:00:00,148.35,151.3,145.1145,145.4,7316354.4
2024-12-20T05:00:00,161.45,162.5,148.181,153.75,16181985.0
2024-12-19T05:00:00,151.4,158.0485,150.9,157.75,14122256.4
2024-12-18T05:00:00,140.95,156.8,139.5725,155.5,16992136.0
2024-12-17T05:00:00,139.9,141.65,139.0505,140.35,7085370.6
2024-12-16T05:00:00,142.65,142.7,137.7,138.5,8711538.6
2024-12-13T05:00:00,144.75,147.4,142.45,144.65,8046096.0
2024-12-12T05:00:00,146.875,148.25,145.85,147.85,7339745.4
2024-12-11T05:00:00,149.4,149.7,144.4,144.95,9712165.4
2024-12-10T05:00:00,150.55,154.4065,149.0,153.2,6085371.6
2024-12-09T05:00:00,148.85,152.5135,148.2,151.55,6830657.0
2024-12-06T05:00:00,151.5,151.634,147.8005,147.95,7673897.4
2024-12-05T05:00:00,150.6,152.2,149.95,151.9,6549417.8
2024-12-04T05:00:00,153.25,153.875,150.376,150.55,7749335.2
2024-12-03T05:00:00,158.95,159.5,156.05,156.25,4946545.6
2024-12-02T05:00:00,161.8,162.15,156.75,157.65,6202126.2
2024-11-29T05:00:00,166.7,167.3455,162.3,162.9,3421782.0
2024-11-27T05:00:00,164.3,170.35,164.3,167.05,5682104.0
2024-11-26T05:00:00,164.3,165.15,162.3,163.1,4983387.6
2024-11-25T05:00:00,162.35,167.9995,160.85,165.75,6506840.6
2024-11-22T05:00:00,167.75,169.4,165.7,166.4,6527799.2
2024-11-21T05:00:00,165.7,174.45,165.0,166.95,12374960.0
2024-11-20T05:00:00,168.75,175.35,168.425,168.6,10737824.6
2024-11-19T05:00:00,174.6,174.9485,167.8035,168.45,8651952.2
2024-11-18T05:00:00,173.8,175.3,169.55,171.8,6676393.8
2024-11-15T05:00:00,169.1,177.4,168.9,175.45,10371345.8
2024-11-14T05:00:00,160.475,164.325,159.6,163.4,8360578.4
2024-11-13T05:00:00,159.9,162.2,157.5,160.05,9273942.8
2024-11-12T05:00:00,158.6,162.2336,157.75,159.3,7396926.0
2024-11-11T05:00:00,157.05,161.15,156.85,158.45,8666065.6
2024-11-08T05:00:00,159.2,159.75,157.45,158.15,7559108.4
2024-11-07T05:00:00,163.45,163.5065,157.605,158.45,8425860.0
2024-11-06T05:00:00,171.75,172.875,165.25,166.25,8845932.32
2024-11-05T05:00:00,186.25,186.25,180.0,180.75,6430705.28
2024-11-04T05:00:00,187.0,190.0,184.0,188.0,6692163.92
2024-11-01T04:00:00,188.5,189.0,182.25,186.0,8646201.56
2024-10-31T04:00:00,181.125,190.25,181.0,190.0,8501396.08
2024-10-30T04:00:00,173.5,177.25,172.5,176.5,6501969.32
2024-10-29T04:00:00,177.375,179.5,171.25,173.0,6662068.84
2024-10-28T04:00:00,174.375,178.0,174.25,177.75,5482469.76
2024-10-25T04:00:00,178.0,178.75,172.25,177.75,9008968.04
2024-10-24T04:00:00,181.0,184.0,180.0,181.0,5352760.08
2024-10-23T04:00:00,179.5,188.75,178.75,185.25,7554815.16
2024-10-22T04:00:00,180.5,181.25,175.25,176.75,4969379.48
2024-10-21T04:00:00,179.75,182.0,176.5,177.5,5346833.64
2024-10-18T04:00:00,179.0,179.75,177.25,178.25,4231273.04
2024-10-17T04:00:00,176.0,181.75,175.75,181.5,5221472.24
2024-10-16T04:00:00,181.75,185.75,181.0,181.75,4384900.68
2024-10-15T04:00:00,174.75,184.25,174.0,182.0,7321923.76
2024-10-14T04:00:00,177.0,177.25,173.25,174.75,4557219.64
2024-10-11T04:00:00,182.25,183.0,178.25,179.25,4075098.76
2024-10-10T04:00:00,181.75,183.25,177.75,180.0,5315084.4
2024-10-09T04:00:00,183.75,185.0,178.5,179.25,5377866.72
2024-10-08T04:00:00,189.25,190.0,182.5,183.5,5556375.0
2024-10-07T04:00:00,188.25,193.5,186.75,192.0,4889672.0
2024-10-04T04:00:00,185.875,191.9975,185.25,185.75,7378601.12
2024-10-03T04:00:00,194.75,195.75,189.0,192.75,6043438.88
2024-10-02T04:00:00,194.0,197.0,189.5,191.75,6120124.48
2024-10-01T04:00:00,185.5,197.25,185.0,193.0,8646943.48
2024-09-30T04:00:00,187.5,191.0,184.5,184.75,6295088.68
2024-09-27T04:00:00,182.25,187.75,182.0,186.25,5348305.72
2024-09-26T04:00:00,178.375,187.25,178.0,183.0,6425780.88
2024-09-25T04:00:00,188.5,188.75,185.0,186.75,4966138.84
2024-09-24T04:00:00,192.375,197.5,190.0,191.25,5435218.92
2024-09-23T04:00:00,194.25,195.75,192.75,194.25,4117699.08
2024-09-20T04:00:00,195.5,200.5,194.0,195.75,5948551.92
2024-09-19T04:00:00,195.125,198.0,190.25,194.0,8902316.92
2024-09-18T04:00:00,205.75,210.75,200.25,210.0,8029253.28
2024-09-17T04:00:00,203.25,210.5,201.75,207.0,5454514.2
2024-09-16T04:00:00,207.25,211.75,206.5,207.5,4696511.44
2024-09-13T04:00:00,208.0,208.5,202.75,204.25,5131296.64
2024-09-12T04:00:00,213.25,215.75,205.75,207.0,7246882.44
2024-09-11T04:00:00,226.0,239.0,212.0,213.25,10655913.28
2024-09-10T04:00:00,231.5,237.75,227.0,228.0,6410852.92
2024-09-09T04:00:00,236.25,241.75,232.5,234.0,6760181.48
2024-09-06T04:00:00,226.5,244.25,225.0,243.0,9432921.8
2024-09-05T04:00:00,228.0,229.5,218.5,225.0,7247847.84
2024-09-04T04:00:00,228.25,229.7475,219.75,225.25,8113299.92
2024-09-03T04:00:00,209.0,226.75,208.75,223.75,6674311.24
2024-08-30T04:00:00,206.75,212.75,204.0,205.0,6081716.72
2024-08-29T04:00:00,208.625,213.75,202.25,211.75,7909652.0
2024-08-28T04:00:00,204.75,215.5,203.75,211.0,6256954.64
2024-08-27T04:00:00,208.0,210.5,202.5,203.75,4513635.08
2024-08-26T04:00:00,200.5,208.25,199.275,205.75,5300189.68
2024-08-23T04:00:00,200.875,206.0,196.0,199.5,7452057.44
2024-08-22T04:00:00,194.0,207.5,193.25,206.0,7801677.68
2024-08-21T04:00:00,198.5,200.75,194.25,196.5,5185074.84
2024-08-20T04:00:00,199.25,201.5,196.0,199.75,5628866.68
2024-08-19T04:00:00,206.0,208.5,198.0,198.25,5167436.52
2024-08-16T04:00:00,209.0,210.5,204.25,205.75,4833427.72
2024-08-15T04:00:00,214.75,215.25,206.0,206.5,6445938.08
2024-08-14T04:00:00,222.125,229.625,219.75,223.25,6356971.6
2024-08-13T04:00:00,234.125,234.5,223.0,223.5,6375460.68
2024-08-12T04:00:00,241.25,245.75,225.0,241.25,5128696.32
2024-08-09T04:00:00,248.75,250.75,240.0,242.5,6623966.84
2024-08-08T04:00:00,259.25,266.75,244.5,246.0,8952150.96
2024-08-07T04:00:00,249.75,271.5,245.5,270.75,10324378.6
2024-08-06T04:00:00,266.5,271.5,248.25,262.25,10877349.96
2024-08-05T04:00:00,287.5,289.75,258.25,269.75,15314834.84
2024-08-02T04:00:00,244.25,254.0,240.25,247.25,11471683.16
2024-08-01T04:00:00,214.0,235.75,208.75,230.5,11691857.52
2024-07-31T04:00:00,220.0,222.2475,212.25,214.75,9773997.56
2024-07-30T04:00:00,223.5,240.75,222.5,235.75,8119167.68
2024-07-29T04:00:00,223.5,229.75,220.25,226.25,6081310.52
2024-07-26T04:00:00,228.0,232.5,223.0,227.5,7059577.08
2024-07-25T04:00:00,226.25,238.25,220.0,234.25,9951095.32
2024-07-24T04:00:00,213.5,227.875,213.0,226.5,8158010.16
2024-07-23T04:00:00,203.5,205.25,199.75,204.5,5137611.04
2024-07-22T04:00:00,204.0,208.5,201.0,202.25,7346144.0
2024-07-19T04:00:00,206.75,213.5,203.25,211.5,7530859.64
2024-07-18T04:00:00,198.5,210.0,198.0,205.75,8367454.04
2024-07-17T04:00:00,195.75,203.0,195.0,202.75,7021174.88
2024-07-16T04:00:00,185.0,190.0,184.0,186.5,5207884.4
2024-07-15T04:00:00,186.125,189.0,181.0,186.5,6205448.64
2024-07-12T04:00:00,190.75,191.25,182.25,187.75,5974889.92
2024-07-11T04:00:00,179.125,192.5,178.75,190.75,7329391.08
2024-07-10T04:00:00,183.0,184.25,178.5,179.25,4338137.96
2024-07-09T04:00:00,183.75,186.75,182.25,184.75,3883799.28
2024-07-08T04:00:00,186.0,187.25,184.5,185.0,3199374.32
2024-07-05T04:00:00,191.5,192.0,186.0,186.25,4724408.76
2024-07-03T04:00:00,198.0,198.0,192.0,192.25,3112272.76
2024-07-02T04:00:00,205.25,205.25,196.75,197.0,4583766.24
2024-07-01T04:00:00,205.625,210.5,202.25,203.0,5603051.96
2024-06-28T04:00:00,202.5,207.5,196.5,207.0,6229377.56
2024-06-27T04:00:00,205.0,206.25,201.25,203.25,4518920.84
2024-06-26T04:00:00,207.0,207.5,204.0,204.5,4388627.4
2024-06-25T04:00:00,214.5,215.7475,209.25,209.75,4661017.0
2024-06-24T04:00:00,211.625,217.25,209.25,217.25,5401481.56
2024-06-21T04:00:00,208.5,211.75,206.75,210.0,5071120.2
2024-06-20T04:00:00,201.625,210.25,201.0,208.0,6679221.08
2024-06-18T04:00:00,203.25,205.25,202.25,203.0,3353419.04
2024-06-17T04:00:00,210.5,212.25,200.5,203.25,5655242.56
2024-06-14T04:00:00,214.25,215.0,210.5,210.75,4498790.24
2024-06-13T04:00:00,212.25,216.75,211.25,213.5,4718973.28
2024-06-12T04:00:00,220.125,221.25,213.5,217.0,7361123.8
2024-06-11T04:00:00,232.5,234.75,225.5,225.75,3991822.56
2024-06-10T04:00:00,235.0,235.5,229.75,230.5,3759869.16
2024-06-07T04:00:00,233.0,234.75,229.0,233.0,4813924.44
2024-06-06T04:00:00,231.0,234.0,230.25,232.25,3899339.68
2024-06-05T04:00:00,240.75,242.625,231.5,231.5,6097070.92
2024-06-04T04:00:00,249.0,252.0,244.5,246.5,5024585.0
2024-06-03T04:00:00,246.0,257.25,244.5,248.25,5362144.04
2024-05-31T04:00:00,250.5,265.25,249.25,250.5,6475402.12
2024-05-30T04:00:00,244.0,252.7475,244.0,250.5,4559496.88
2024-05-29T04:00:00,244.125,244.25,239.75,242.25,4166121.68
2024-05-28T04:00:00,238.25,242.25,237.25,237.25,3868599.2
2024-05-24T04:00:00,244.5,245.75,238.0,240.0,4488847.12
2024-05-23T04:00:00,236.0,249.75,235.75,247.0,6326831.52
2024-05-22T04:00:00,242.5,247.25,241.25,243.25,3533857.48
2024-05-21T04:00:00,247.25,247.75,242.5,242.75,2383349.84
2024-05-20T04:00:00,249.0,249.25,243.0,244.0,3815759.56
2024-05-17T04:00:00,248.75,253.0,247.5,249.25,3520760.36
2024-05-16T04:00:00,247.5,249.0,244.25,248.5,4111463.48
2024-05-15T04:00:00,254.5,257.25,246.25,246.75,6223648.68
2024-05-14T04:00:00,264.5,265.0,257.75,258.5,5089214.72
2024-05-13T04:00:00,262.0,266.25,261.75,263.75,2760443.72
2024-05-10T04:00:00,264.5,268.25,261.25,265.25,3994583.12
2024-05-09T04:00:00,268.375,271.75,266.0,267.0,3888185.12
2024-05-08T04:00:00,272.75,273.0,265.75,268.5,4028448.8
2024-05-07T04:00:00,267.25,269.25,264.75,268.0,4122371.88
2024-05-06T04:00:00,273.5,275.0,267.5,267.5,3788385.72
2024-05-03T04:00:00,278.875,282.25,274.75,277.0,6184152.36
2024-05-02T04:00:00,297.75,308.0,292.25,294.5,5650068.68
2024-05-01T04:00:00,302.0,307.5,287.25,305.5,8435263.88
2024-04-30T04:00:00,286.25,299.0,283.25,298.75,5173264.64
2024-04-29T04:00:00,282.0,288.25,280.75,282.75,3907341.76
2024-04-26T04:00:00,293.25,294.75,282.75,285.75,5491561.88
2024-04-25T04:00:00,310.75,313.0,298.0,300.0,6699312.52
