timestamp,open_price,high_price,low_price,closing_price,volume
2025-10-14T04:00:00,595.31,602.69,590.13,598.0,69203187.0
2025-10-13T04:00:00,599.68,602.95,597.23,602.01,65872584.0
2025-10-10T04:00:00,611.4,613.18,589.05,589.5,97614783.0
2025-10-09T04:00:00,611.48,611.61,607.48,610.7,45550958.0
2025-10-08T04:00:00,605.41,611.75,605.26,611.44,50629754.0
2025-10-07T04:00:00,609.02,609.71,603.03,604.51,58209463.0
2025-10-06T04:00:00,608.45,609.36,605.97,607.71,41962115.0
2025-10-03T04:00:00,606.51,607.3255,601.385,603.18,46482098.0
2025-10-02T04:00:00,607.06,607.16,602.93,605.73,43765410.0
2025-10-01T04:00:00,597.17,603.79,596.34,603.25,46899612.0
2025-09-30T04:00:00,598.43,600.71,596.1,600.37,46533814.0
2025-09-29T04:00:00,599.11,602.05,597.41,598.73,48332934.0
2025-09-26T04:00:00,594.35,596.3,591.06,595.97,54337416.0
2025-09-25T04:00:00,592.2,595.115,588.5,593.53,70920209.0
2025-09-24T04:00:00,599.58,599.9,593.36,596.1,49850301.0
2025-09-23T04:00:00,602.37,602.57,596.98,598.2,64635486.0
2025-09-22T04:00:00,597.74,602.87,597.72,602.2,57154769.0
2025-09-19T04:00:00,597.33,600.05,595.85,599.35,58196109.0
2025-09-18T04:00:00,594.91,598.14,592.96,595.32,61069294.0
2025-09-17T04:00:00,591.1,591.75,584.365,590.0,69384820.0
2025-09-16T04:00:00,592.61,592.86,590.49,591.18,36942130.0
2025-09-15T04:00:00,588.44,591.79,588.295,591.68,44360315.0
2025-09-12T04:00:00,585.04,587.86,584.1,586.66,50745886.0
2025-09-11T04:00:00,583.24,584.88,581.62,584.08,44745766.0
2025-09-10T04:00:00,583.74,583.77,578.55,580.7,49307959.0
2025-09-09T04:00:00,579.67,580.94,577.04,580.51,44007592.0
2025-09-08T04:00:00,578.37,580.84,577.77,578.87,46371354.0
2025-09-05T04:00:00,580.49,581.12,571.53,576.06,68342532.0
2025-09-04T04:00:00,570.74,575.6,569.025,575.23,47526280.0
2025-09-03T04:00:00,569.23,571.695,566.725,570.07,54230213.0
2025-09-02T04:00:00,561.31,565.965,559.535,565.62,65876765.0
2025-08-29T04:00:00,574.655,575.03,568.54,570.4,56030409.0
